Date,000001.SS,FTSEMIB.MI,XU100.IS,^AEX,^ATX,^AXJO,^BFX,^BSESN,^BUK100P,^BVSP,^DJI,^FCHI,^FTSE,^GDAXI,^GSPC,^GSPTSE,^HSI,^IBEX,^IXIC,^JKSE,^KS11,^MERV,^MXX,^N225,^NSEI,^NYA,^RUT,^SSMI,^STI,^STOXX50E,^TWII,^VIX,^XAX
2015-01-16,0.012000772713835373,0.021756434067391917,-0.003719945672178593,0.018009977264648702,0.0011023388238555754,-0.006039634546471495,0.014954390301318288,0.00165054086066041,0.011751025258504022,0.020634656227876524,0.0110191420946113,0.01305049947401793,0.007924540153222415,0.01347198535089622,0.013424199395820402,0.01905742779840569,-0.010159399521931345,0.005649931960943322,0.013905614537018884,-0.007773241449872015,-0.01358835276760162,0.02195208308745422,0.009835470481440733,-0.014293258615009186,0.0023132877520259942,0.013858892258253208,0.0190004972839668,-0.05964096498289684,-0.011429165592086954,0.014214369373643176,-0.0029241314526177176,-0.06431436650126654,0.014560479936639892
2015-01-19,-0.07704558541919071,0.011737211113996393,0.006750467567271157,0.005381279766144109,0.0022300429777053488,0.0018681880243942572,0.008176049026722199,0.004982564739101747,0.004752879197303939,-0.025684966440214674,0.0,0.003495750358271099,0.005373829650867412,0.0073349497051229395,0.0,0.0002166135051353546,-0.015144232210642206,0.011813918214942154,0.0,0.0007213943796491318,0.007674254525325663,-0.00404203718674212,-0.002812268991684519,0.008902246234560485,0.004334185847861161,0.0,0.0,0.03205102371315749,0.002126840431862398,0.005827143551476732,0.003914265739616507,0.0,0.0
2015-01-20,0.018194653421258034,0.009137107951337153,0.013567179696954312,0.005995763671357679,0.01028801603313001,-0.0002636797796237156,0.002096668163944493,0.01849338248002841,0.004532565280256584,0.0024917291343857784,0.000209013594137053,0.011624722511300867,0.005253981877799685,0.00144305496308883,0.0015499523698385698,-0.0002864355895196846,0.00895886468664453,0.012444058508630063,0.0044170342875144986,0.002716689748040846,0.008246556599230903,-0.004754174397031519,0.011313726759154985,0.02068918174934753,0.016945912118627948,-0.000159488201354141,-0.005439191162426971,0.0032038295987164567,0.007957211581434365,0.007457549212805725,0.008462035167679183,-0.050596722419512186,-0.0014874319245383738
2015-01-21,0.047449295485411325,0.016379266493717903,0.01246962601106505,0.0072387258242523345,0.009989647107315314,0.016146297620000416,0.005562653222804803,0.003619616045894558,0.015989336683964073,0.02813459489942982,0.0022294213139055774,0.008726862343636288,0.016298832457525947,0.004104519141172824,0.004731623968765364,0.017612031612220802,0.016759936439665557,0.004998051886944355,0.002700371430882198,0.00951904300105677,0.0015221323903917838,0.010602353489455929,0.017629017753729048,-0.004941772780571618,0.0038985684884169647,0.005796273134631713,-0.0034180730613116994,-0.020827996391963977,0.00613071945774446,0.007645815364039521,0.007352152614694463,-0.05228753343853643,0.00755996698313699
2015-01-22,0.005937189899064332,0.024473249587107837,0.006532850497550369,0.015144285137367097,0.01741403307424383,0.004913412778548842,0.01022217633942657,0.004055548013480514,0.011564843167846561,0.0044490492442710305,0.014794180238503651,0.015157795214346681,0.010196209520845656,0.013242702826326225,0.015269721916580492,0.013983105128488882,0.006982865088810408,0.016961287064872543,0.017778554717102768,0.007270387228102582,-0.0002134227468111316,0.011643993543924314,0.014887495443414833,0.0028088954232365904,0.0036543204794088346,0.012961196754508464,0.020681667838960305,-0.0011325176767260636,0.0047191137498554525,0.016184798803298595,0.005343517049586355,-0.1299735126450129,0.005463521395525861
2015-01-23,0.002518413268199904,0.002442598925256556,-0.0018337753977935023,0.015164054562653018,-0.0010942094044205097,0.015110962161558383,0.013786764900615145,0.009405644652692668,0.004051505628549945,-0.013510507048520526,-0.007936511417143133,0.019304634618078298,0.005326149326298157,0.02050285067248736,-0.005491522439307173,0.0010431042146437086,0.013367993069539397,0.0067456154475169505,0.0015746001647269914,0.013458789191399978,0.007949740193374799,-0.004216524216524187,-0.010935725616919134,0.010544766737695443,0.008468876599840858,-0.00653994334878838,-0.0012096586877664572,0.020211335758824722,0.012227422702457691,0.018027823648264052,0.010825554871702892,0.01585367286155681,-0.0004887864531267772
2015-01-26,0.009373562559068294,0.011549707602339199,0.0074589591501659225,0.010075715228886617,0.010993644112842205,0.0,0.012940056704049852,0.0,0.004225917215512354,-0.004059456688877527,0.0003451449990279354,0.007421297660712423,0.0028685309414164806,0.013967686886128261,0.002568460857030219,0.0012449364369457872,0.002392358035529618,0.010830196637055423,0.0029172411146065613,-0.011995167153372455,-0.000211721622761174,0.008125429159990816,0.0020664336151103857,-0.0024686549745170927,0.0,0.0054522166149946205,0.009933247533423728,0.01657730475475261,-0.003804772231789544,0.009380491052820572,0.0007105442979671306,-0.06842733493935294,0.007775853404189403
2015-01-27,-0.008932988192037028,-0.005347593582887722,-0.0028748336338955127,-0.010193019654239577,-0.01261463029139498,0.008251916143208193,-0.005397219213795101,0.009979876945581001,-0.0045441711377979255,0.00028820223562586733,-0.016488106825237936,-0.01089165930174485,-0.005954089847200139,-0.01572002326025168,-0.013387862410411011,0.002439591453728518,-0.004119691052181906,-0.009087360806077305,-0.01891540439131434,0.00325581555106802,0.008637775995609775,0.023385174253604202,-0.0025745620328876395,0.017161228200461398,0.00847711461998868,-0.006021886868689097,-0.005063507590432392,0.012821160217125094,0.00402526145557669,-0.012213395156243978,0.004634063156549795,0.10953600550574838,0.004565517591355928
2015-01-28,-0.014083652765994104,-0.008137169427491986,-0.008869984631291072,-0.0047529016915076605,-0.013306511199883908,0.0010094478615954028,0.0029483153861489253,-0.0004010469491766422,-0.0018347815086993124,-0.018439628737832114,-0.011263554435439471,-0.0028696836093834444,0.002099331211828037,0.007751707926354934,-0.013495609366348305,-0.01557243839563538,0.0021981955113823393,-0.013397629818792778,-0.0092939796272562,-0.001572287907457115,0.004701870275472864,-0.026844148641153587,-0.011019798726660479,0.0015437428619480276,0.0004264412420740271,-0.016506448837807053,-0.016356150288326265,-0.010861889748698617,0.00203679481605068,-0.00403848592827849,-0.0011206080288292952,0.1869919482636646,-0.017152832295953768
2015-01-29,-0.013138701548997878,0.00566461568512544,-0.019745108085846064,0.00037588643007469,-0.0031948782251017827,0.0030075269953731,0.002027536271451247,0.004147268126044823,0.00019108545513879527,0.0014047594087429616,0.013115911065929353,0.004443830246192881,-0.0022414340828886825,0.002511480408565525,0.009534685287099887,0.002355656283499874,-0.010697569149219932,0.004848403345021124,0.00979301800559318,-0.001164298419610632,-0.005383383170715406,-0.032827994984611863,-0.007015078852228962,-0.010649170370263028,0.0042684008302582566,0.008277130058306215,0.012815762353059146,0.01489373726578469,-2.9204193579435156e-05,0.0038315780292623725,-0.008833944030775642,-0.08219179360472739,0.004276000738365537
2015-01-30,-0.01592183919641388,-0.004418762746431049,0.004381319473740541,-0.004596960166760478,0.001819839160286385,0.0033754923579316642,-0.00509522192648304,-0.016805612346488474,-0.006777795715101398,-0.017880323269544807,-0.014463028404942402,-0.0058686355509322,-0.008986020972448716,-0.004055720940207008,-0.012991965252009852,0.0024731470828320834,-0.003610317575334032,-0.009926140621394297,-0.01028522385781594,0.00507078274937367,-0.0009020972352953294,0.0007071302298173876,-0.021779725133240002,0.003871922488333901,-0.01602363904552817,-0.014442153155546866,-0.020828814081706004,-0.00595233409294138,-0.008145565949172262,-0.0060472017409870515,-0.00689415621070244,0.11780378771372657,-0.008119998868889589
2015-02-02,-0.025561902916481305,-0.0008291469541042984,0.008623229280613431,0.0008214993786581637,0.012185581674528878,0.006620976199051443,0.0023255637043875232,-0.0020792856487928946,0.0006216903526685691,0.015839515647650737,0.011423852249781374,0.0050865877993158115,0.004918984767960044,0.012500977081146392,0.01296246371066978,0.0154700650833135,-0.0009103725729441292,-0.007228501953634003,0.008942299629662864,-0.002489411967585342,0.0017545345044676086,0.0,0.0,-0.006583059352293752,-0.0013054977908750764,0.012509044159222382,0.008683783960720115,0.0052557698110715645,0.00948046324230023,0.005570789374728102,0.0026789608319068847,-0.07343820021958614,0.014917468213434315
2015-02-03,0.02448835866062371,0.025676071463438532,-0.024570595854583877,0.011225480186728864,0.020407522993345584,0.014594795034361896,0.005231003262227363,-0.0041936603230372516,0.014142726760193014,0.027554510923170517,0.01758888549387483,0.010854270359973883,0.013151255528403238,0.005812742235171697,0.014439495293299576,0.010898989337606135,0.0028605189121699848,0.026152039298927177,0.010915902830496371,0.0029342052255598716,-0.0003687715107597578,0.06253680367447889,0.015180741877499404,-0.01265457106765111,-0.004643483770618517,0.01671940919097481,0.018272903072116486,0.0027202684677902766,-0.004478092420490576,0.013076671922883643,0.006577242441534237,-0.10808030614957465,0.012490158531712314
2015-02-04,-0.009604336733702756,-0.0033314296592423798,-0.018265636338184343,-0.0020622228649512797,-0.004573476447308322,0.01224724104491881,0.0024627314623364427,-0.00403554077593371,-0.0021735754902809656,0.006882607630095627,0.00037467398443613575,0.003933368119854563,-0.001717134524124364,0.0018703709797762702,-0.0041560462088314765,-0.004461305164994989,0.005089863249795323,-0.0019248939373304186,-0.002335161941053543,0.004453439950628413,0.0055483095666564175,-0.007093770782531594,0.0033335234516949086,0.019779280088734197,-0.003751432939651078,-0.006671649374832778,-0.004636671044373819,0.018469942337250744,0.002802227913390798,0.0003954383434037201,0.006899208998603301,0.0577034047549001,-0.011411842592808807
2015-02-05,-0.011844196160052722,-0.005873364530608383,-0.0014061755870712345,0.0009232828562435458,0.00028860510530837047,0.00583320867045134,-0.002411835122662187,-0.0011127150978702538,0.0013303815696736887,-0.0013589988032697287,0.011987839868019101,0.0014905351640908115,0.0008600440734329862,-0.0005416536295088648,0.010291406686777416,0.008615816109266206,0.0034737156910826794,-0.0039989268492278685,0.010261390450860164,-0.006657983379018906,-0.005069351812555523,0.016075016744809156,0.01780881572059112,-0.009849179943909991,-0.0013755630903555804,0.011231469285614804,0.014495081901372497,-0.007425434250748597,-0.0032157322350528927,-0.0019235867648710325,-0.00019656730864969774,-0.08074192844497807,0.007160163486397586
2015-02-06,-0.01932836733456411,-0.002785916710696945,-0.009347301664780039,-0.001339743834651408,0.009519053709049485,0.0015832378785922696,-0.002032497726531801,-0.004611995493814969,-0.0010073763473380515,-0.008977535849209906,-0.0033878781386031953,-0.00260881084361686,-0.0018205916453476467,-0.005412039250873524,-0.0034181723141418763,-0.0027107616540346102,-0.003476596205452487,0.0035688527086787936,-0.0043441260179784,0.01186010585228403,0.0013723877828419884,-0.010217534607778522,0.006166469085947757,0.008219593823728388,-0.005814064934449137,-0.004455721297612847,-0.002688817090147233,0.005110988385010895,0.007274166092849921,-0.003168136015641254,-0.005873641404084751,0.026112790747559567,-0.014483624732638645
2015-02-09,0.006247601479968612,-0.018977891238379674,-0.00486073900478079,-0.008203415439750672,0.0056795357376628886,-0.0009106719341060998,-0.010814176216226046,-0.017080613755706908,-0.0013591217702461078,0.012112641416625713,-0.005334188907429205,-0.008516191297199271,-0.0023637475212426873,-0.016860899224549364,-0.004247194360987749,0.0011137573341402085,-0.006417930953268813,-0.019691428055251148,-0.003876177619358212,0.0011147015664407789,-0.0043569073423713744,0.012321012321012237,0.0022207285679665123,0.0035940554438054217,-0.01555240973670402,-0.0019285460282593148,-0.007988655944510259,0.0051408318893730875,-0.0038876968528517297,-0.014834473189369035,-0.0036673233445047027,0.07287439299101806,-0.007287114045584797
2015-02-10,0.015013612956619404,0.017626552756910607,-0.017238079314508048,0.006297668067464235,0.017257197337668284,-0.0024591660953159344,0.009189627119223776,0.004542698166065451,-0.003073239238102432,-0.01767814835064696,0.00787112458737993,0.009582682617822691,-0.001184709738615397,0.00847003608428798,0.010675561019232394,0.00078140778473057,0.00028953180437185644,0.013043961232175993,0.013040677897456554,-0.005047547114137241,-0.005721630533352617,-0.011293859649122773,-0.004090083484238338,-0.003345202981570927,0.0045975355349490155,0.008178919305659171,0.0061464404859865596,-0.0013576850050869282,0.004745428818567765,0.010568257131655656,-0.0029506902927813883,-0.07115901612475684,0.004666453523402669
2015-02-11,0.00512831671519165,-0.007719772266718161,0.0037670251404773314,0.009850157207898391,-0.0025695811070851615,-0.005430472618294768,-0.0016874295454762933,0.0062898137267077825,-0.0019229887059467599,-0.005565862708719838,-0.0003704308923405675,-0.0034649132430271123,-0.0015960964384591492,-0.0001599175875020009,-2.903358867545336e-05,0.002580645161290418,-0.00868718251794598,-0.012885586626824486,0.0028281238096101724,0.002827319696889985,0.005082994583683886,0.011311966285904473,-0.01646362228825604,0.0,0.007220854159723844,-0.002390243697315886,-0.0013547472614635625,-0.004948732966215119,0.0030079662907585014,-0.002657299762580001,0.007294128997018978,-0.015670369410156537,-0.0006501352826411289
2015-02-12,0.004975739827783654,0.02124866284158311,0.03180052094882502,0.004713386680106124,0.023526265121927903,-0.004420100114116532,0.008211123053327718,0.009501969041424196,0.0010883490013158248,0.026803482587064664,0.006171725813238105,0.01000566606527764,0.0014519817635387788,0.01558206097077064,0.009644506431775834,0.00508200508200507,0.004405954074489404,0.019045287794538845,0.01175329511369938,0.0012914541312349925,-0.0020917646046150207,0.02237087399934201,0.02652429013178037,0.018526423263465208,0.009753739278629103,0.009758405694797911,0.012250817781149781,0.003878694288668383,-0.007373967136767523,0.012883346935131046,0.0036027485664811287,-0.09551881010229057,0.012617713283314291
2015-02-13,0.009583013548220665,0.009570061419797105,-0.003174912032619881,0.009708318944918748,0.009992208792042101,0.023312887399383753,0.0024194967537101153,0.010061762745325442,0.00862406544228711,0.022267982960854305,0.0026133849692762112,0.007016136980747989,0.006648980198654897,0.004006538527786763,0.004074738491730789,0.0023836756533801573,0.010661987896649627,0.01678627385679432,0.007458396513605026,0.005755431842439984,0.008173542372788667,0.025635525045586194,0.0006251559146472907,-0.0036908987197707965,0.0107845558389561,0.004309188301794498,0.0056401828881766924,0.004755551195635643,0.002061918240161331,0.008772206169347374,0.003496131343557307,-0.04237291823591893,-0.002739372539573237
2015-02-16,0.005785622434108406,-0.0017921146953404632,0.002694383166159664,-0.004474051623086783,0.0009834443362468637,0.0019056053275201545,-0.0036778070838839882,0.001407502005154937,-0.0034958768176834853,0.0,0.0,-0.0015568623053524577,-0.002385960914199514,-0.0036640020836372633,0.0,0.0,0.001782241051603739,-0.004655714885475337,0.0,-0.009056265566137922,0.0003729146711366482,0.0,-0.002620314259958234,0.005102904169810518,0.00043718237181300523,0.0,0.0,0.007016886036298686,0.00027433772912632826,-0.004144935650178483,0.0,0.0,0.0
2015-02-17,0.00761645055735749,0.004724558253803357,-0.018777221918747533,0.0012964134955715245,0.0003497524543403241,-0.005179411243295795,0.003144011646741607,0.0,0.005905278234413558,0.0,0.0015666752331233713,0.0004293056489759195,0.005979203951538281,-0.0025276727101465335,0.0015975744623728527,0.001297089050681155,0.002359876786564463,0.0007951736322469038,0.0011095940927010606,0.0022544997157118996,0.0016443271399380066,0.0,0.006802455106987848,-0.0009819446713447144,0.0,0.001066705342326113,0.0015370442024211783,0.004033157004840415,-0.003282601421733977,0.0014970706040910997,0.0,0.07556165024223915,0.008880754329990914
2015-02-18,0.0,0.018480203141164386,0.012043895892308809,0.00841567861439052,0.010392073505044008,0.009815301301244306,0.00622062965309822,0.006328242044230992,-0.00010172969754174144,0.012718224188324578,-0.0009824291496836057,0.009474052019623258,0.0,0.006000565558390347,-0.0003143092177338991,-0.004697526040751576,0.0019043552808584163,0.010029903947523788,0.001447122473702489,0.009920063322122585,0.0,-0.00512445095168379,-0.0045810966273251985,0.01179068320485932,0.006782566551384539,0.0008702468255337159,0.002399932557949125,0.0060449142633363095,0.005781768403781973,0.007957128200030583,0.0,-0.022151922610416652,-0.007276560883536565
2015-02-19,0.0,0.00604829401172724,0.011383126909082275,0.005285460031651201,-0.0007043368910525372,-0.0019439795155800077,0.008106607613725725,0.00484340066425637,-0.0002324853222019918,0.0002730109204367448,-0.00244483892434022,0.007136859226408276,-0.0013337288792932833,0.0037350998711340733,-0.0010620573331896477,-0.002136358883128575,0.0,0.009726772262137251,0.0037380731422713698,0.0,0.0,-0.013034794491748158,0.004129114348069063,0.0036056117343092886,0.0029540986646272582,-0.0023345868019674088,-3.250701883195095e-05,0.011302466165116432,0.0,0.006428538572041509,0.0,-0.010355977306624964,-9.708146260578587e-05
2015-02-20,0.0,0.00243230839834796,-0.010708858035824886,0.00012771144022316605,0.01025943079374958,-0.003844753660372513,-7.448876361249024e-05,-0.00783576345858672,0.002834567258933829,-0.0010917456232697464,0.008599572100947084,-0.0004923950026251012,0.0038177783596191617,0.004426420871957326,0.006126533626735764,-0.0005335605672622812,0.0,-0.002850547683414195,0.006349629072042617,0.0017909794459043393,0.0,0.005112365534135632,0.007398318858787167,0.0036962769468062984,-0.006936269340802492,0.0063787370242245345,0.0031598445935043795,-0.0008999554959827627,0.0,0.000702378132669379,0.0,-0.0647481866310079,-0.001577850397855296
2015-02-23,0.0,0.005539532115551804,0.009350903475314087,0.011429168984632199,0.002603134758766945,0.004505653319731406,0.009220119310791475,-0.008767992371219946,-0.0015654916970991861,0.0008392208907450627,-0.0013009392322596014,0.006499803965823503,-0.00043382691972293497,0.007264762583119033,-0.0003033391953459752,0.0018520457819743985,0.00018845330255357062,0.01018447106708642,0.001008884190834003,0.0005875766865339749,0.0035382312316540876,0.007735509166048482,0.0028612115948492,0.007343275796712234,-0.008903438863023694,-0.00306876016568558,3.240567866402699e-05,0.009617507151107985,-0.004179652133389888,0.008322532275700567,0.0,0.018181833945029924,0.007581397111101618
2015-02-24,0.0,0.008468402841012468,0.004669303539316161,0.009932244452209193,0.006002474073248276,0.0032159783344618553,0.0023727847535248703,0.0010198678067976363,0.007476698120405079,0.011563737056609735,0.005097445811271584,0.004964756943921511,0.005410708788369911,0.006721844467945548,0.002758770892866691,-0.0023223097663254144,-0.0034903688702977442,0.006769771520877654,0.001441230653301817,0.002597899051826058,0.0039270573469814,0.01409043112513153,0.005625066686652858,0.007394874047904176,0.0008166139044774035,0.004291835275215927,0.001745390590230933,0.0007707908764726934,0.004767210814887957,0.007819120156490555,0.01047900969997051,-0.059752803170338264,0.007467897524995992
2015-02-25,-0.0055631386460383014,-0.009616252821670446,0.00048790273378740423,-0.002937874848807809,0.005355831294523883,0.003020061134427099,0.0014399556088591225,0.0001148118304803436,-0.0036746336206460173,-0.0012144812430119334,0.000844675674037676,-0.0008635584624182568,-0.0020433111420740113,0.000404194348634368,-0.0007657236475081541,0.004193841699637213,0.0011397537065078733,-0.0013556884236123334,-0.00019725377922319431,0.005130596300219947,0.00726169241817054,-0.008295313148071304,-0.002720315349179492,-0.0009826790223855797,0.0005878032497472763,-0.0003758876625344909,0.0009076282718638584,-0.0007780230974384628,0.0009366887466886187,-0.0014998359823255036,0.0072870047249460335,0.010956944981906913,0.004035665022748658
2015-02-26,0.021529652808196076,0.010393399279755577,-0.009432359613067653,0.008233553698737683,-0.0031102680496628565,-0.006122878928440767,0.011372303674528794,-0.009009236477207194,0.0028782507438829263,-0.00096504603269576,-0.0005569618625267392,0.005817005602779535,0.0020619276710946988,0.010429802611932715,-0.001476028227480719,0.0008274290650955862,0.004995554716166639,0.008145084477444664,0.004177454114211443,0.0011596116525054434,0.0013112407571969076,-0.023943956503554964,0.014027144478937048,0.010792988624390487,-0.00951271956713906,-0.003222729332897689,0.0032467086429359693,0.00800547542103125,-0.004257736113594479,0.009362499035818983,-0.007983864334111357,0.0050577813621721646,0.002309886884650947
2015-02-27,0.0036212226161833616,0.007805098127678711,-0.020577201172919835,0.003026077168288621,0.007115767102003012,0.003435695132013139,0.0001615184018237681,0.016470397196412412,-0.00023079632831379815,-0.0034388825563648195,-0.004486593779846726,0.008320713536410063,-0.0004316732975075954,0.0065744217001351135,-0.0029563045487578377,-0.00045274588198918053,-0.0031632516605091254,0.0034830868086470623,-0.004883898982291024,-0.00020691363854674627,-0.0036525916606843234,0.02860203535083028,-0.0050953241691900075,0.0006467862800212387,0.018511375395821705,-0.00174241082404325,-0.004632349268613556,-0.003863196714075978,-0.006806362971014002,0.006730199384632263,0.0,-0.04097769238511273,0.0004997837111182513
2015-03-02,0.00784880833034829,-0.0017906706061420197,-0.002383927775632122,0.003946859444583062,-0.005855163898015547,0.005076929336094604,-0.00028269371552347433,0.008180031136241439,-0.001226091393905504,-0.010895062326735538,0.008599472077701398,-0.006898978968862934,-0.0008781288215613525,0.0007630639041396048,0.006124919257840311,0.0019560993986957875,0.0025842824640796014,1.7909299792728817e-05,0.008979559794985104,0.005052335794831109,0.0055443697728390084,-0.0028119141845448503,-0.006957676887288655,0.001539605248871423,0.01268009809128312,0.0036184609213547603,0.007499777063346702,0.004565979036232681,0.0003026234178724607,-0.00219780831046823,-0.0021553874282768115,-0.022488769662919794,-0.005974566641385071
2015-03-03,-0.021950436514112992,-0.013947439232218084,0.004252688385691705,-0.011896918374083465,-0.0017254007612589328,-0.004195405260989049,-0.012425275533372804,0.0045686955184218725,-0.0051127817958169786,0.005546735657866453,-0.004662006653510242,-0.009775614752979167,-0.0074201076672593125,-0.011393154641448078,-0.0045385421527393,-0.008529767368003371,-0.0074198133800708055,-0.014653039302259141,-0.005630916867196301,-0.0005863706181431505,0.002288623431855541,0.011174934725848518,-0.006433965398175201,-0.0006225515109244961,0.004410081781896391,-0.004647520583522913,-0.0063253330724178936,-0.011154394352566821,0.005352762697605984,-0.011690038245019019,0.0004592265790375194,0.06288341236372941,0.005037244273338182
